title,studio,domestic_gross,foreign_gross,year,total_gross,title_clean,movie_id,primary_title,original_title,start_year,runtime_minutes,genres,movie_id,averagerating,numvotes
The Night Before,Sony,43000000.0,9300000.0,2015,52300000.0,the night before,tt6353886,The Night Before,The Night Before,2015,86.0,Documentary,,,
Hot Pursuit,WB (NL),34600000.0,17100000.0,2015,51700000.0,hot pursuit,tt2967224,Hot Pursuit,Hot Pursuit,2015,87.0,"Action,Comedy,Crime",tt2967224,5.1,44723.0
The Himalayas,CJ,697000.0,49800000.0,2015,50497000.0,the himalayas,tt4253360,The Himalayas,Himalaya,2015,124.0,"Adventure,Biography,Drama",tt4253360,6.4,779.0
Entourage,WB,32400000.0,16900000.0,2015,49300000.0,entourage,tt1674771,Entourage,Entourage,2015,104.0,Comedy,tt1674771,6.6,71519.0
Mortdecai,LGF,7700000.0,39600000.0,2015,47300000.0,mortdecai,tt3045616,Mortdecai,Mortdecai,2015,107.0,"Action,Comedy,Crime",tt3045616,5.5,61366.0
"McFarland, USA",BV,44500000.0,1200000.0,2015,45700000.0,"mcfarland, usa",tt2097298,"McFarland, USA","McFarland, USA",2015,129.0,"Biography,Drama,Sport",tt2097298,7.4,31735.0
The DUFF,LGF,34000000.0,9500000.0,2015,43500000.0,the duff,tt1666801,The Duff,The Duff,2015,101.0,"Comedy,Romance",tt1666801,6.5,74486.0
Legend,Uni.,1900000.0,41100000.0,2015,43000000.0,legend,tt3569230,Legend,Legend,2015,132.0,"Biography,Crime,Drama",tt3569230,7.0,138947.0
The Gallows,WB (NL),22800000.0,20200000.0,2015,43000000.0,the gallows,tt2309260,The Gallows,The Gallows,2015,81.0,"Horror,Mystery,Thriller",tt2309260,4.2,17763.0
Love the Coopers,LGF,26300000.0,16100000.0,2015,42400000.0,love the coopers,tt2279339,Love the Coopers,Love the Coopers,2015,107.0,"Comedy,Fantasy,Romance",tt2279339,5.8,18018.0
The Lady in the Van,SPC,10000000.0,31400000.0,2015,41400000.0,the lady in the van,tt3722070,The Lady in the Van,The Lady in the Van,2015,104.0,"Biography,Comedy,Drama",tt3722070,6.7,23105.0
Ricki and the Flash,TriS,26800000.0,14500000.0,2015,41300000.0,ricki and the flash,tt3623726,Ricki and the Flash,Ricki and the Flash,2015,101.0,"Comedy,Drama,Music",tt3623726,5.9,20932.0
Carol,Wein.,12700000.0,27600000.0,2015,40300000.0,carol,tt2402927,Carol,Carol,2015,118.0,"Drama,Romance",tt2402927,7.2,100680.0
The Lazarus Effect,Rela.,25800000.0,12600000.0,2015,38400000.0,the lazarus effect,tt2918436,The Lazarus Effect,The Lazarus Effect,2015,83.0,"Horror,Mystery,Sci-Fi",tt2918436,5.2,37675.0
A Walk in the Woods,BG,29500000.0,8000000.0,2015,37500000.0,a walk in the woods,tt1178665,A Walk in the Woods,A Walk in the Woods,2015,104.0,"Adventure,Biography,Comedy",tt1178665,6.3,22033.0
Burnt,Wein.,13700000.0,23000000.0,2015,36700000.0,burnt,tt2503944,Burnt,Burnt,2015,101.0,"Comedy,Drama",tt2503944,6.6,95988.0
Room,A24,14700000.0,20700000.0,2015,35400000.0,room,tt3170832,Room,Room,2015,118.0,"Drama,Thriller",tt3170832,8.2,316791.0
Steve Jobs,Uni.,17800000.0,16700000.0,2015,34500000.0,steve jobs,tt2080374,Steve Jobs,Steve Jobs,2015,122.0,"Biography,Drama",tt2080374,7.2,138668.0
Victor Frankenstein,Fox,5800000.0,28500000.0,2015,34300000.0,victor frankenstein,tt1976009,Victor Frankenstein,Victor Frankenstein,2015,110.0,"Drama,Horror,Sci-Fi",tt1976009,6.0,47492.0
Project Almanac,Par.,22300000.0,10900000.0,2015,33200000.0,project almanac,tt2436386,Project Almanac,Project Almanac,2015,106.0,"Drama,Mystery,Sci-Fi",tt2436386,6.4,71500.0
Self/Less,Focus,12300000.0,18200000.0,2015,30500000.0,self/less,tt2140379,Self/less,Self/less,2015,117.0,"Action,Mystery,Sci-Fi",tt2140379,6.5,80743.0
Far from the Madding Crowd,FoxS,12200000.0,18000000.0,2015,30200000.0,far from the madding crowd,tt2935476,Far from the Madding Crowd,Far from the Madding Crowd,2015,119.0,"Drama,Romance",tt2935476,7.1,41099.0
Mr. Holmes,RAtt.,17700000.0,11600000.0,2015,29300000.0,mr. holmes,tt3168230,Mr. Holmes,Mr. Holmes,2015,104.0,"Drama,Mystery",tt3168230,6.9,57976.0
Irrational Man,SPC,4000000.0,23400000.0,2015,27400000.0,irrational man,tt3715320,Irrational Man,Irrational Man,2015,95.0,"Comedy,Drama",tt3715320,6.6,50303.0
American Ultra,LGF,14400000.0,12700000.0,2015,27100000.0,american ultra,tt3316948,American Ultra,American Ultra,2015,96.0,"Action,Comedy,Sci-Fi",tt3316948,6.1,76769.0
Aloha,Sony,21100000.0,5200000.0,2015,26300000.0,aloha,tt1243974,Aloha,Aloha,2015,105.0,"Comedy,Drama,Romance",tt1243974,5.4,54646.0
The 33,WB,12200000.0,12700000.0,2015,24900000.0,the 33,tt2006295,The 33,The 33,2015,127.0,"Biography,Drama,History",tt2006295,6.9,32263.0
Capture the Flag,Par.,6700.0,24600000.0,2015,24606700.0,capture the flag,tt3896100,Capture the Flag,Atrapa la bandera,2015,94.0,"Adventure,Animation,Comedy",tt3896100,5.9,3121.0
The Gunman,ORF,10700000.0,13500000.0,2015,24200000.0,the gunman,tt2515034,The Gunman,The Gunman,2015,115.0,"Action,Crime,Drama",tt2515034,5.8,36053.0
Go Away Mr. Tumor,CL,287000.0,21500000.0,2015,21787000.0,go away mr. tumor,tt4819514,Go Away Mr. Tumor,Gun dan ba! Zhong liu jun,2015,85.0,"Comedy,Romance",tt4819514,6.6,878.0
Blackhat,Uni.,8000000.0,11600000.0,2015,19600000.0,blackhat,tt2717822,Blackhat,Blackhat,2015,133.0,"Action,Crime,Thriller",tt2717822,5.4,48427.0
Dope,ORF,17500000.0,480000.0,2015,17980000.0,dope,tt3850214,Dope,Dope,2015,103.0,"Comedy,Crime,Drama",tt3850214,7.2,76557.0
Monkey Kingdom,BV,16399999.0,711000.0,2015,17110999.0,monkey kingdom,tt3660770,Monkey Kingdom,Monkey Kingdom,2015,81.0,Documentary,tt3660770,7.3,3400.0
Scouts Guide to the Zombie Apocalypse,Par.,3700000.0,12400000.0,2015,16100000.0,scouts guide to the zombie apocalypse,tt1727776,Scouts Guide to the Zombie Apocalypse,Scouts Guide to the Zombie Apocalypse,2015,93.0,"Action,Comedy,Horror",tt1727776,6.3,40479.0
Suffragette,Focus,4700000.0,11300000.0,2015,16000000.0,suffragette,tt3077214,Suffragette,Suffragette,2015,106.0,"Biography,Drama,History",tt3077214,6.9,34306.0
Unfinished Business,Fox,10200000.0,4200000.0,2015,14400000.0,unfinished business,tt2358925,Unfinished Business,Unfinished Business,2015,91.0,"Comedy,Drama",tt2358925,5.4,29004.0
Do You Believe?,PFR,13000000.0,1400000.0,2015,14400000.0,do you believe?,tt4056738,Do You Believe?,Do You Believe?,2015,120.0,Drama,tt4056738,6.1,6462.0
Woodlawn,PFR,14400000.0,,2015,,woodlawn,tt4183692,Woodlawn,Woodlawn,2015,123.0,"Drama,Sport",tt4183692,6.5,6070.0
Strange Magic,BV,12400000.0,1200000.0,2015,13600000.0,strange magic,tt4191054,Strange Magic,Strange Magic,2015,99.0,"Adventure,Animation,Comedy",tt4191054,5.8,9292.0
Hot Tub Time Machine 2,Par.,12300000.0,767000.0,2015,13067000.0,hot tub time machine 2,tt2637294,Hot Tub Time Machine 2,Hot Tub Time Machine 2,2015,93.0,"Comedy,Mystery,Sci-Fi",tt2637294,5.1,34444.0
Child 44,LG/S,1200000.0,11700000.0,2015,12900000.0,child 44,tt1014763,Child 44,Child 44,2015,137.0,"Crime,Drama,History",tt1014763,6.5,59477.0
We Are Your Friends,WB,3600000.0,7500000.0,2015,11100000.0,we are your friends,tt3787590,We Are Your Friends,We Are Your Friends,2015,96.0,"Drama,Music,Romance",tt3787590,6.2,32327.0
Danny Collins,BST,5600000.0,5200000.0,2015,10800000.0,danny collins,tt1772288,Danny Collins,Danny Collins,2015,106.0,"Biography,Comedy,Drama",tt1772288,7.0,27435.0
Me and Earl and the Dying Girl,FoxS,6800000.0,2300000.0,2015,9100000.0,me and earl and the dying girl,tt2582496,Me and Earl and the Dying Girl,Me and Earl and the Dying Girl,2015,105.0,"Comedy,Drama,Romance",tt2582496,7.8,112627.0
Amy,A24,8400000.0,,2015,,amy,tt2870648,Amy,Amy,2015,128.0,"Biography,Documentary,Music",tt2870648,7.8,43814.0
Shaandaar,FIP,522000.0,7800000.0,2015,8322000.0,shaandaar,tt4007558,Shaandaar,Shaandaar,2015,144.0,"Comedy,Drama,Romance",tt4007558,3.7,4229.0
Bajrangi Bhaijaan,Eros,8199999.0,,2015,,bajrangi bhaijaan,tt3863552,Bajrangi Bhaijaan,Bajrangi Bhaijaan,2015,163.0,"Action,Comedy,Drama",tt3863552,8.0,63747.0
I'll See You In My Dreams,BST,7400000.0,,2015,,i'll see you in my dreams,tt3236120,I'll See You in My Dreams,I'll See You in My Dreams,2015,92.0,"Comedy,Drama,Romance",tt3236120,6.7,6233.0
Baahubali: The Beginning,BSC,6700000.0,,2015,,baahubali: the beginning,tt2631186,Baahubali: The Beginning,Bahubali: The Beginning,2015,159.0,"Action,Drama",tt2631186,8.1,93243.0
Bajirao Mastani,Eros,6600000.0,,2015,,bajirao mastani,tt3735246,Bajirao Mastani,Bajirao Mastani,2015,158.0,"Action,Drama,History",tt3735246,7.2,28438.0
Little Boy,ORF,6500000.0,,2015,,little boy,tt1810683,Little Boy,Little Boy,2015,106.0,"Drama,History,War",tt1810683,7.4,20945.0
Anomalisa,Par.,3800000.0,1900000.0,2015,5700000.0,anomalisa,tt2401878,Anomalisa,Anomalisa,2015,90.0,"Animation,Comedy,Drama",tt2401878,7.3,58010.0
Mr. X,FIP,45000.0,5000000.0,2015,5045000.0,mr. x,tt3848938,Mr. X,Mr. X,2015,133.0,"Action,Crime,Sci-Fi",tt3848938,3.8,1515.0
Dilwale,UTV,4900000.0,,2015,,dilwale,tt4535650,Dilwale,Dilwale,2015,158.0,"Action,Comedy,Romance",tt4535650,5.2,28990.0
Trash,FCW,17500.0,4800000.0,2015,4817500.0,trash,tt4713454,Trash,Trash,2015,88.0,Drama,,,
True Story,FoxS,4700000.0,,2015,,true story,tt2273657,True Story,True Story,2015,99.0,"Crime,Drama,Mystery",tt2273657,6.3,52063.0
True Story,FoxS,4700000.0,,2015,,true story,tt3114786,True Story,True Story,2015,93.0,Drama,tt3114786,6.6,21.0
Hamari Adhuri Kahani,FIP,235000.0,4200000.0,2015,4435000.0,hamari adhuri kahani,tt3483612,Hamari Adhuri Kahani,Hamari Adhuri Kahani,2015,129.0,"Drama,Romance",tt3483612,6.7,4643.0
45 Years,IFC,4200000.0,,2015,,45 years,tt3544082,45 Years,45 Years,2015,91.0,"Drama,Romance",tt3544082,7.1,27914.0
Spare Parts,LGF,3600000.0,,2015,,spare parts,tt3233418,Spare Parts,Spare Parts,2015,114.0,Drama,tt3233418,7.3,9694.0
By the Sea,Uni.,538000.0,2800000.0,2015,3338000.0,by the sea,tt3707106,By the Sea,By the Sea,2015,122.0,"Drama,Romance",tt3707106,5.3,16206.0
Sleeping with Other People,IFC,819000.0,2400000.0,2015,3219000.0,sleeping with other people,tt3165612,Sleeping with Other People,Sleeping with Other People,2015,101.0,"Comedy,Drama,Romance",tt3165612,6.5,36105.0
Dil Dhadakne Do,Eros,3100000.0,,2015,,dil dhadakne do,tt4110568,Dil Dhadakne Do,Dil Dhadakne Do,2015,170.0,"Comedy,Drama,Romance",tt4110568,6.8,12754.0
Ladrones,LGF,3100000.0,,2015,,ladrones,tt4296800,Ladrones,Ladrones,2015,97.0,Comedy,tt4296800,4.9,239.0
Tanu Weds Manu Returns,Eros,3000000.0,,2015,,tanu weds manu returns,tt2140465,Tanu Weds Manu Returns,Tanu Weds Manu Returns,2015,128.0,"Comedy,Drama,Romance",tt2140465,7.7,23823.0
Rock The Kasbah,ORF,3000000.0,,2015,,rock the kasbah,tt3164256,Rock the Kasbah,Rock the Kasbah,2015,106.0,"Comedy,Music,War",tt3164256,5.5,9587.0
The End of the Tour,A24,3000000.0,,2015,,the end of the tour,tt3416744,The End of the Tour,The End of the Tour,2015,106.0,"Biography,Drama",tt3416744,7.3,25923.0
He Named Me Malala,FoxS,2700000.0,97100.0,2015,2797100.0,he named me malala,tt3065132,He Named Me Malala,He Named Me Malala,2015,88.0,Documentary,tt3065132,6.9,4167.0
Youth,FoxS,2700000.0,,2015,,youth,tt3312830,Youth,Youth,2015,124.0,"Comedy,Drama,Music",tt3312830,7.3,64418.0
Chi-Raq,RAtt.,2700000.0,,2015,,chi-raq,tt4594834,Chi-Raq,Chi-Raq,2015,127.0,"Comedy,Crime,Drama",tt4594834,5.7,8130.0
Truth,SPC,2500000.0,,2015,,truth,tt3859076,Truth,Truth,2015,125.0,"Biography,Drama,History",tt3859076,6.8,17075.0
Mistress America,FoxS,2500000.0,,2015,,mistress america,tt2872462,Mistress America,Mistress America,2015,84.0,"Comedy,Drama",tt2872462,6.7,22506.0
Jem and the Holograms,Uni.,2200000.0,149000.0,2015,2349000.0,jem and the holograms,tt3614530,Jem and the Holograms,Jem and the Holograms,2015,118.0,"Adventure,Drama,Family",tt3614530,4.1,6683.0
Piku,Yash,1800000.0,,2015,,piku,tt3767372,Piku,Piku,2015,123.0,"Comedy,Drama",tt3767372,7.6,24878.0
The Vatican Tapes,LGF,1800000.0,,2015,,the vatican tapes,tt1524575,The Vatican Tapes,The Vatican Tapes,2015,91.0,"Horror,Thriller",tt1524575,5.0,14822.0
Son of Saul,SPC,1800000.0,,2015,,son of saul,tt3808342,Son of Saul,Saul fia,2015,107.0,"Drama,War",tt3808342,7.5,39232.0
Janis: Little Girl Blue,FR,410000.0,1200000.0,2015,1610000.0,janis: little girl blue,tt3707114,Janis: Little Girl Blue,Janis: Little Girl Blue,2015,103.0,"Biography,Documentary,Music",tt3707114,7.4,4485.0
The Diary of a Teenage Girl,SPC,1500000.0,,2015,,the diary of a teenage girl,tt3172532,The Diary of a Teenage Girl,The Diary of a Teenage Girl,2015,102.0,"Comedy,Drama,Romance",tt3172532,6.9,27003.0
Welcome Back,Eros,1400000.0,,2015,,welcome back,tt3159708,Welcome Back,Welcome Back,2015,152.0,"Action,Comedy,Crime",tt3159708,4.2,5040.0
The Wolfpack,Magn.,1300000.0,,2015,,the wolfpack,tt2415458,The Wolfpack,The Wolfpack,2015,90.0,"Biography,Documentary",tt2415458,7.0,11069.0
Veteran,CJ,1200000.0,,2015,,veteran,tt4768764,Veteran,Beterang,2015,123.0,"Action,Comedy,Crime",tt4768764,7.0,4049.0
Miss You Already,RAtt.,1200000.0,,2015,,miss you already,tt2245003,Miss You Already,Miss You Already,2015,112.0,"Comedy,Drama,Romance",tt2245003,6.8,15583.0
Cartel Land,Orch.,704000.0,422000.0,2015,1126000.0,cartel land,tt4126304,Cartel Land,Cartel Land,2015,100.0,Documentary,tt4126304,7.4,16653.0
Boruto: Naruto the Movie,Elev.,920000.0,,2015,,boruto: naruto the movie,tt4618398,Boruto: Naruto the Movie,Boruto: Naruto the Movie,2015,95.0,"Action,Adventure,Animation",tt4618398,8.0,7105.0
Mustang,Cohen,845000.0,,2015,,mustang,tt3966404,Mustang,Mustang,2015,97.0,Drama,tt3966404,7.6,30899.0
The D Train,IFC,673000.0,102000.0,2015,775000.0,the d train,tt2690138,The D Train,The D Train,2015,101.0,"Comedy,Drama",tt2690138,5.0,10066.0
Tangerine,Magn.,702000.0,,2015,,tangerine,tt3824458,Tangerine,Tangerine,2015,88.0,"Comedy,Crime,Drama",tt3824458,7.1,23133.0
The Stanford Prison Experiment,IFC,661000.0,,2015,,the stanford prison experiment,tt0420293,The Stanford Prison Experiment,The Stanford Prison Experiment,2015,122.0,"Biography,Drama,History",tt0420293,6.9,32591.0
The Assassin,WGUSA,633000.0,,2015,,the assassin,tt3508840,The Assassin,Ci ke Nie Yin Niang,2015,105.0,"Action,Drama,History",tt3508840,6.3,14092.0
Freeheld,LGF,573000.0,,2015,,freeheld,tt1658801,Freeheld,Freeheld,2015,103.0,"Biography,Drama,Romance",tt1658801,6.5,10534.0
Gabbar is Back,Eros,535000.0,,2015,,gabbar is back,tt2424988,Gabbar is Back,Gabbar is Back,2015,128.0,Action,tt2424988,7.2,21092.0
Let's Get Married,CL,463000.0,,2015,,let's get married,tt4572856,Let's Get Married,Zan men jie hun ba,2015,127.0,"Comedy,Romance",tt4572856,5.6,140.0
Bombay Velvet,FIP,451000.0,,2015,,bombay velvet,tt2979920,Bombay Velvet,Bombay Velvet,2015,149.0,"Action,Crime,Drama",tt2979920,5.7,5029.0
Attack on Titan: Part 1,FUN,450000.0,,2015,,attack on titan: part 1,tt2072230,Attack on Titan: Part 1,Shingeki no kyojin,2015,98.0,"Action,Adventure,Drama",tt2072230,5.1,11020.0
Listen to Me Marlon,SHO,426000.0,,2015,,listen to me marlon,tt4145178,Listen to Me Marlon,Listen to Me Marlon,2015,103.0,"Biography,Documentary",tt4145178,8.2,6330.0
Heart of a Dog,Abr.,421000.0,,2015,,heart of a dog,tt4935446,Heart of a Dog,Heart of a Dog,2015,75.0,Documentary,tt4935446,7.1,1846.0
Unbranded,Grav.,410000.0,,2015,,unbranded,tt3020666,Unbranded,Unbranded,2015,106.0,Documentary,tt3020666,7.3,1254.0
The Second Mother,Osci.,377000.0,,2015,,the second mother,tt3742378,The Second Mother,Que Horas Ela Volta?,2015,112.0,"Comedy,Drama",tt3742378,7.8,10833.0
Katti Batti,UTV,365000.0,,2015,,katti batti,tt4467262,Katti Batti,Katti Batti,2015,135.0,"Comedy,Drama,Romance",tt4467262,4.9,2484.0
Northern Limit Line,WGUSA,338000.0,,2015,,northern limit line,tt4696222,Northern Limit Line,Yeonpyeong haejeon,2015,130.0,"Drama,War",tt4696222,6.6,870.0
Shamitabh,Eros,325000.0,,2015,,shamitabh,tt3836958,Shamitabh,Shamitabh,2015,155.0,Drama,tt3836958,6.8,6444.0
Hitchcock/Truffaut,Cohen,260000.0,,2015,,hitchcock/truffaut,tt3748512,Hitchcock/Truffaut,Hitchcock/Truffaut,2015,79.0,Documentary,tt3748512,7.4,4977.0
Tevar,Eros,236000.0,,2015,,tevar,tt3398048,Tevar,Tevar,2015,157.0,"Action,Drama,Romance",tt3398048,4.2,2714.0
Slow West,A24,229000.0,,2015,,slow west,tt3205376,Slow West,Slow West,2015,84.0,"Adventure,Western",tt3205376,6.9,38237.0
A Royal Night Out,ADC,228000.0,,2015,,a royal night out,tt1837562,A Royal Night Out,A Royal Night Out,2015,97.0,"Comedy,Drama,Romance",tt1837562,6.5,8205.0
Pyaar Ka Punchnama 2,Rel.,223000.0,,2015,,pyaar ka punchnama 2,tt4430136,Pyaar Ka Punchnama 2,Pyaar Ka Punchnama 2,2015,137.0,"Comedy,Drama,Romance",tt4430136,7.3,12820.0
Fall in Love Like a Star,CL,213000.0,,2015,,fall in love like a star,tt4892714,Fall in Love Like a Star,Peng ran xing dong,2015,98.0,Romance,tt4892714,5.2,144.0
Dark Places,A24,209000.0,,2015,,dark places,tt2402101,Dark Places,Dark Places,2015,113.0,"Action,Drama,Mystery",tt2402101,6.2,38160.0
Heneral Luna,Abr.,206000.0,,2015,,heneral luna,tt4944352,Heneral Luna,Heneral Luna,2015,118.0,"Action,Biography,History",tt4944352,7.7,1659.0
Maggie,RAtt.,187000.0,,2015,,maggie,tt1881002,Maggie,Maggie,2015,95.0,"Drama,Horror",tt1881002,5.6,38671.0
Detective K: Secret of the Lost Island,CJ,185000.0,,2015,,detective k: secret of the lost island,tt4505170,Detective K: Secret of the Lost Island,Joseon Myungtamjung: Nobui Ddal,2015,124.0,"Action,Adventure,Comedy",tt4505170,6.4,393.0
The Priests,CJ,185000.0,,2015,,the priests,tt5049302,The Priests,Geomeun sajedeul,2015,103.0,"Mystery,Thriller",tt5049302,6.4,1303.0
C'Est Si Bon,CJ,164000.0,,2015,,c'est si bon,tt4430992,C'est Si Bon,Ssesibong,2015,122.0,"Drama,Romance",tt4430992,6.0,322.0
The Last Women Standing,CL,163000.0,,2015,,the last women standing,tt5257730,The Last Women Standing,Sheng zhe wei wang,2015,96.0,Romance,tt5257730,5.2,255.0
After The Ball,Free,162000.0,,2015,,after the ball,tt3717016,After the Ball,After the Ball,2015,101.0,Comedy,tt3717016,5.9,2714.0
Experimenter,Magn.,156000.0,,2015,,experimenter,tt3726704,Experimenter,Experimenter,2015,98.0,"Biography,Drama,History",tt3726704,6.6,16099.0
Ingrid Bergman: In Her Own Words,Rialto,138000.0,,2015,,ingrid bergman: in her own words,tt4621016,Ingrid Bergman: In Her Own Words,Jag är Ingrid,2015,114.0,"Biography,Documentary",tt4621016,7.4,1750.0
Mississippi Grind,A24,131000.0,,2015,,mississippi grind,tt2349144,Mississippi Grind,Mississippi Grind,2015,108.0,"Comedy,Drama",tt2349144,6.4,17206.0
Z for Zachariah,RAtt.,121000.0,,2015,,z for zachariah,tt1598642,Z for Zachariah,Z for Zachariah,2015,98.0,"Drama,Sci-Fi,Thriller",tt1598642,6.0,25429.0
Love Live! The School Idol Movie,AZ,116000.0,,2015,,love live! the school idol movie,tt3837248,Love Live! The School Idol Movie,Love Live! The School Idol Movie,2015,99.0,"Animation,Comedy,Music",tt3837248,6.9,381.0
Memories of the Sword,WGUSA,111000.0,,2015,,memories of the sword,tt3054798,Memories of the Sword,Hyeomnyeo: Kar-ui gi-eok,2015,120.0,"Action,Drama,History",tt3054798,6.3,1530.0
The Beauty Inside,WGUSA,108000.0,,2015,,the beauty inside,tt4273886,The Beauty Inside,Byuti insaideu,2015,127.0,"Drama,Romance",tt4273886,7.4,4040.0
Ghost in the Shell: The New Movie,FUN,101000.0,,2015,,ghost in the shell: the new movie,tt4337072,Ghost in the Shell: The New Movie,Kôkaku Kidôtai,2015,100.0,"Action,Animation,Sci-Fi",tt4337072,6.7,3003.0
Saving Mr. Wu,UEP,92700.0,,2015,,saving mr. wu,tt4819560,Saving Mr. Wu,Jie jiu Wu xian sheng,2015,105.0,"Action,Crime,Drama",tt4819560,6.7,1918.0
Christmas Eve,Ampl.,91300.0,,2015,,christmas eve,tt3703148,Christmas Eve,Christmas Eve,2015,95.0,Comedy,tt3703148,5.1,2073.0
Queen of Earth,IFC,91200.0,,2015,,queen of earth,tt3993894,Queen of Earth,Queen of Earth,2015,90.0,"Drama,Thriller",tt3993894,6.3,5200.0
Nasty Baby,Orch.,79800.0,,2015,,nasty baby,tt3121332,Nasty Baby,Nasty Baby,2015,101.0,Drama,tt3121332,5.6,2099.0
People Places Things,TFA,67000.0,,2015,,people places things,tt4104022,People Places Things,People Places Things,2015,85.0,"Comedy,Romance",tt4104022,6.9,7518.0
Eden,BG,65500.0,,2015,,eden,tt5975878,Eden,Eden,2015,90.0,Animation,,,
Flowers,MBox,61600.0,,2015,,flowers,tt4248930,Flowers,Flowers,2015,79.0,"Horror,Mystery,Thriller",tt4248930,5.6,272.0
Only You,CL,61600.0,,2015,,only you,tt4819544,Only You,Ming zhong zhu ding,2015,114.0,"Comedy,Romance",tt4819544,5.2,107.0
I Smile Back,BG,58700.0,,2015,,i smile back,tt3640682,I Smile Back,I Smile Back,2015,85.0,Drama,tt3640682,6.1,4636.0
The Advocate: A Missing Body,CJ,50200.0,,2015,,the advocate: a missing body,tt4975498,The Advocate: A Missing Body,Seong-nan Byeon-ho-sa,2015,117.0,"Crime,Mystery",tt4975498,6.6,345.0
The Phone,CJ,40500.0,,2015,,the phone,tt5034276,The Phone,Deo Pon,2015,115.0,"Action,Mystery,Thriller",tt5034276,6.6,560.0
What Our Fathers Did: A Nazi Legacy,Osci.,40100.0,,2015,,what our fathers did: a nazi legacy,tt4668808,What Our Fathers Did: A Nazi Legacy,My Nazi Legacy,2015,96.0,"Documentary,History",tt4668808,7.0,1054.0
Lila & Eve,Gold.,38300.0,,2015,,lila & eve,tt3442990,Lila & Eve,Lila & Eve,2015,94.0,"Crime,Drama,Mystery",tt3442990,5.8,7194.0
Knock Knock,LGP,36300.0,,2015,,knock knock,tt3605418,Knock Knock,Knock Knock,2015,99.0,"Drama,Thriller",tt3605418,4.9,68328.0
Welcome to Leith,FRun,36000.0,,2015,,welcome to leith,tt3962848,Welcome to Leith,Welcome to Leith,2015,85.0,Documentary,tt3962848,7.0,3512.0
Wild City,WGUSA,34900.0,,2015,,wild city,tt3801934,Wild City,Mi cheng,2015,120.0,"Action,Crime,Thriller",tt3801934,5.8,729.0
